"sku","section_width","aspect_ratio","diameter","tire_type","""sku"",""section_width"",""aspect_ratio"",""diameter"",""tire_type"""
8004,205,50,17,1,"""8004"",""205"",""50"",""17"",""1"""
8005,215,40,17,1,"""8005"",""215"",""40"",""17"",""1"""
8006,215,45,17,1,"""8006"",""215"",""45"",""17"",""1"""
8007,225,45,17,1,"""8007"",""225"",""45"",""17"",""1"""
8008,235,40,17,1,"""8008"",""235"",""40"",""17"",""1"""
8009,235,45,17,1,"""8009"",""235"",""45"",""17"",""1"""
8010,245,40,17,1,"""8010"",""245"",""40"",""17"",""1"""
8011,245,45,17,1,"""8011"",""245"",""45"",""17"",""1"""
8012,255,40,17,1,"""8012"",""255"",""40"",""17"",""1"""
8013,215,45,18,1,"""8013"",""215"",""45"",""18"",""1"""
8014,225,40,18,1,"""8014"",""225"",""40"",""18"",""1"""
8015,225,45,18,1,"""8015"",""225"",""45"",""18"",""1"""
8016,235,40,18,1,"""8016"",""235"",""40"",""18"",""1"""
8017,245,40,18,1,"""8017"",""245"",""40"",""18"",""1"""
8018,245,45,18,1,"""8018"",""245"",""45"",""18"",""1"""
8019,255,35,18,1,"""8019"",""255"",""35"",""18"",""1"""
8020,255,40,18,1,"""8020"",""255"",""40"",""18"",""1"""
8021,265,35,18,1,"""8021"",""265"",""35"",""18"",""1"""
8022,285,30,18,1,"""8022"",""285"",""30"",""18"",""1"""
8023,295,30,18,1,"""8023"",""295"",""30"",""18"",""1"""
8024,225,35,19,1,"""8024"",""225"",""35"",""19"",""1"""
8025,235,35,19,1,"""8025"",""235"",""35"",""19"",""1"""
8026,245,35,19,1,"""8026"",""245"",""35"",""19"",""1"""
8027,255,30,19,1,"""8027"",""255"",""30"",""19"",""1"""
8028,255,35,19,1,"""8028"",""255"",""35"",""19"",""1"""
8029,265,30,19,1,"""8029"",""265"",""30"",""19"",""1"""
8030,275,30,19,1,"""8030"",""275"",""30"",""19"",""1"""
8031,295,30,19,1,"""8031"",""295"",""30"",""19"",""1"""
10101,205,55,17,1,"""10101"",""205"",""55"",""17"",""1"""
10102,205,50,17,1,"""10102"",""205"",""50"",""17"",""1"""
10103,235,50,17,1,"""10103"",""235"",""50"",""17"",""1"""
10104,225,45,17,1,"""10104"",""225"",""45"",""17"",""1"""
10106,235,45,17,1,"""10106"",""235"",""45"",""17"",""1"""
10107,245,40,17,1,"""10107"",""245"",""40"",""17"",""1"""
10108,255,40,17,1,"""10108"",""255"",""40"",""17"",""1"""
10109,215,45,18,1,"""10109"",""215"",""45"",""18"",""1"""
10111,245,45,18,1,"""10111"",""245"",""45"",""18"",""1"""
10112,255,45,18,1,"""10112"",""255"",""45"",""18"",""1"""
10113,225,40,18,1,"""10113"",""225"",""40"",""18"",""1"""
10114,235,40,18,1,"""10114"",""235"",""40"",""18"",""1"""
10115,255,40,18,1,"""10115"",""255"",""40"",""18"",""1"""
10116,265,40,18,1,"""10116"",""265"",""40"",""18"",""1"""
10117,275,40,18,1,"""10117"",""275"",""40"",""18"",""1"""
10118,285,40,18,1,"""10118"",""285"",""40"",""18"",""1"""
10119,245,35,18,1,"""10119"",""245"",""35"",""18"",""1"""
10120,255,35,18,1,"""10120"",""255"",""35"",""18"",""1"""
10121,265,35,18,1,"""10121"",""265"",""35"",""18"",""1"""
10122,275,35,18,1,"""10122"",""275"",""35"",""18"",""1"""
10123,285,35,18,1,"""10123"",""285"",""35"",""18"",""1"""
10124,285,30,18,1,"""10124"",""285"",""30"",""18"",""1"""
10125,295,30,18,1,"""10125"",""295"",""30"",""18"",""1"""
10126,315,30,18,1,"""10126"",""315"",""30"",""18"",""1"""
10127,245,40,18,1,"""10127"",""245"",""40"",""18"",""1"""
10128,235,45,19,1,"""10128"",""235"",""45"",""19"",""1"""
10129,245,45,19,1,"""10129"",""245"",""45"",""19"",""1"""
10130,225,40,19,1,"""10130"",""225"",""40"",""19"",""1"""
10131,245,40,19,1,"""10131"",""245"",""40"",""19"",""1"""
10132,255,40,19,1,"""10132"",""255"",""40"",""19"",""1"""
10133,275,40,19,1,"""10133"",""275"",""40"",""19"",""1"""
10134,235,35,19,1,"""10134"",""235"",""35"",""19"",""1"""
10135,245,35,19,1,"""10135"",""245"",""35"",""19"",""1"""
10136,255,35,19,1,"""10136"",""255"",""35"",""19"",""1"""
10137,265,35,19,1,"""10137"",""265"",""35"",""19"",""1"""
10138,275,35,19,1,"""10138"",""275"",""35"",""19"",""1"""
10139,285,35,19,1,"""10139"",""285"",""35"",""19"",""1"""
10140,245,30,19,1,"""10140"",""245"",""30"",""19"",""1"""
10141,265,30,19,1,"""10141"",""265"",""30"",""19"",""1"""
10142,295,30,19,1,"""10142"",""295"",""30"",""19"",""1"""
10143,275,30,19,1,"""10143"",""275"",""30"",""19"",""1"""
10144,285,30,19,1,"""10144"",""285"",""30"",""19"",""1"""
10145,255,30,19,1,"""10145"",""255"",""30"",""19"",""1"""
10146,305,30,19,1,"""10146"",""305"",""30"",""19"",""1"""
10147,315,25,19,1,"""10147"",""315"",""25"",""19"",""1"""
10148,245,40,20,1,"""10148"",""245"",""40"",""20"",""1"""
10149,245,30,20,1,"""10149"",""245"",""30"",""20"",""1"""
10150,245,35,20,1,"""10150"",""245"",""35"",""20"",""1"""
10151,255,35,20,1,"""10151"",""255"",""35"",""20"",""1"""
10152,275,35,20,1,"""10152"",""275"",""35"",""20"",""1"""
10153,255,30,20,1,"""10153"",""255"",""30"",""20"",""1"""
10154,275,30,20,1,"""10154"",""275"",""30"",""20"",""1"""
10155,285,30,20,1,"""10155"",""285"",""30"",""20"",""1"""
10157,285,25,20,1,"""10157"",""285"",""25"",""20"",""1"""
10158,295,25,20,1,"""10158"",""295"",""25"",""20"",""1"""
10159,305,25,20,1,"""10159"",""305"",""25"",""20"",""1"""
10160,245,35,21,1,"""10160"",""245"",""35"",""21"",""1"""
10161,255,35,21,1,"""10161"",""255"",""35"",""21"",""1"""
10162,255,30,21,1,"""10162"",""255"",""30"",""21"",""1"""
10163,285,30,21,1,"""10163"",""285"",""30"",""21"",""1"""
10164,295,30,21,1,"""10164"",""295"",""30"",""21"",""1"""
10165,295,25,21,1,"""10165"",""295"",""25"",""21"",""1"""
10166,255,30,22,1,"""10166"",""255"",""30"",""22"",""1"""
10167,265,30,22,1,"""10167"",""265"",""30"",""22"",""1"""
10168,295,25,22,1,"""10168"",""295"",""25"",""22"",""1"""
10169,225,35,19,1,"""10169"",""225"",""35"",""19"",""1"""
10170,215,45,17,1,"""10170"",""215"",""45"",""17"",""1"""
10172,225,50,17,1,"""10172"",""225"",""50"",""17"",""1"""
10173,245,45,17,1,"""10173"",""245"",""45"",""17"",""1"""
10174,235,40,19,1,"""10174"",""235"",""40"",""19"",""1"""
10175,235,55,17,1,"""10175"",""235"",""55"",""17"",""1"""
10176,225,55,17,1,"""10176"",""225"",""55"",""17"",""1"""
10177,255,55,18,1,"""10177"",""255"",""55"",""18"",""1"""
10192,275,40,20,1,"""10192"",""275"",""40"",""20"",""1"""
10328,225,45,18,1,"""10328"",""225"",""45"",""18"",""1"""
10390,235,55,18,1,"""10390"",""235"",""55"",""18"",""1"""
10391,285,45,19,1,"""10391"",""285"",""45"",""19"",""1"""
10392,255,50,19,1,"""10392"",""255"",""50"",""19"",""1"""
10393,315,35,20,1,"""10393"",""315"",""35"",""20"",""1"""
10394,235,45,18,1,"""10394"",""235"",""45"",""18"",""1"""
10395,205,55,16,1,"""10395"",""205"",""55"",""16"",""1"""
10396,225,50,16,1,"""10396"",""225"",""50"",""16"",""1"""
10397,225,55,16,1,"""10397"",""225"",""55"",""16"",""1"""
1032,235,40,18,1,"""1032"",""235"",""40"",""18"",""1"""
1033,225,55,16,1,"""1033"",""225"",""55"",""16"",""1"""
1034,225,50,16,1,"""1034"",""225"",""50"",""16"",""1"""
1036,255,35,20,1,"""1036"",""255"",""35"",""20"",""1"""
1037,285,30,20,1,"""1037"",""285"",""30"",""20"",""1"""
1039,245,35,20,1,"""1039"",""245"",""35"",""20"",""1"""
1040,225,45,17,1,"""1040"",""225"",""45"",""17"",""1"""
1041,205,55,16,1,"""1041"",""205"",""55"",""16"",""1"""
1042,205,50,16,1,"""1042"",""205"",""50"",""16"",""1"""
1043,215,45,17,1,"""1043"",""215"",""45"",""17"",""1"""
1044,195,50,15,1,"""1044"",""195"",""50"",""15"",""1"""
1045,205,40,17,1,"""1045"",""205"",""40"",""17"",""1"""
1046,205,45,16,1,"""1046"",""205"",""45"",""16"",""1"""
1047,195,55,15,1,"""1047"",""195"",""55"",""15"",""1"""
1049,205,45,17,1,"""1049"",""205"",""45"",""17"",""1"""
1050,195,45,16,1,"""1050"",""195"",""45"",""16"",""1"""
1051,205,55,15,1,"""1051"",""205"",""55"",""15"",""1"""
1052,215,40,17,1,"""1052"",""215"",""40"",""17"",""1"""
1053,185,55,15,1,"""1053"",""185"",""55"",""15"",""1"""
1055,225,40,18,1,"""1055"",""225"",""40"",""18"",""1"""
1056,205,50,15,1,"""1056"",""205"",""50"",""15"",""1"""
1057,215,35,18,1,"""1057"",""215"",""35"",""18"",""1"""
1058,255,35,18,1,"""1058"",""255"",""35"",""18"",""1"""
1059,235,35,19,1,"""1059"",""235"",""35"",""19"",""1"""
1060,225,35,19,1,"""1060"",""225"",""35"",""19"",""1"""
1061,205,40,18,1,"""1061"",""205"",""40"",""18"",""1"""
1062,235,40,17,1,"""1062"",""235"",""40"",""17"",""1"""
1064,215,40,16,1,"""1064"",""215"",""40"",""16"",""1"""
1065,215,40,18,1,"""1065"",""215"",""40"",""18"",""1"""
1066,215,35,19,1,"""1066"",""215"",""35"",""19"",""1"""
1068,225,35,18,1,"""1068"",""225"",""35"",""18"",""1"""
1069,245,35,18,1,"""1069"",""245"",""35"",""18"",""1"""
1074,225,35,20,1,"""1074"",""225"",""35"",""20"",""1"""
1075,275,30,20,1,"""1075"",""275"",""30"",""20"",""1"""
1076,275,35,20,1,"""1076"",""275"",""35"",""20"",""1"""
1077,245,40,18,1,"""1077"",""245"",""40"",""18"",""1"""
1078,265,30,19,1,"""1078"",""265"",""30"",""19"",""1"""
1080,245,35,19,1,"""1080"",""245"",""35"",""19"",""1"""
1081,275,30,19,1,"""1081"",""275"",""30"",""19"",""1"""
1083,215,55,16,1,"""1083"",""215"",""55"",""16"",""1"""
1086,245,45,18,1,"""1086"",""245"",""45"",""18"",""1"""
1087,225,45,18,1,"""1087"",""225"",""45"",""18"",""1"""
1089,265,35,18,1,"""1089"",""265"",""35"",""18"",""1"""
1100,255,30,19,1,"""1100"",""255"",""30"",""19"",""1"""
1127,245,30,19,1,"""1127"",""245"",""30"",""19"",""1"""
1132,205,50,17,1,"""1132"",""205"",""50"",""17"",""1"""
1135,215,50,17,1,"""1135"",""215"",""50"",""17"",""1"""
1138,235,45,17,1,"""1138"",""235"",""45"",""17"",""1"""
1162,235,55,17,1,"""1162"",""235"",""55"",""17"",""1"""
1163,245,45,17,1,"""1163"",""245"",""45"",""17"",""1"""
1164,275,40,17,1,"""1164"",""275"",""40"",""17"",""1"""
1165,245,40,19,1,"""1165"",""245"",""40"",""19"",""1"""
1166,255,40,19,1,"""1166"",""255"",""40"",""19"",""1"""
1167,275,35,19,1,"""1167"",""275"",""35"",""19"",""1"""
1168,275,40,18,1,"""1168"",""275"",""40"",""18"",""1"""
1169,225,55,17,1,"""1169"",""225"",""55"",""17"",""1"""
1170,245,40,17,1,"""1170"",""245"",""40"",""17"",""1"""
1182,255,40,17,1,"""1182"",""255"",""40"",""17"",""1"""
80201,235,65,17,1,"""80201"",""235"",""65"",""17"",""1"""
80202,255,60,17,1,"""80202"",""255"",""60"",""17"",""1"""
80203,225,55,17,1,"""80203"",""225"",""55"",""17"",""1"""
80204,275,55,17,1,"""80204"",""275"",""55"",""17"",""1"""
80205,255,50,17,1,"""80205"",""255"",""50"",""17"",""1"""
80206,235,60,18,1,"""80206"",""235"",""60"",""18"",""1"""
80208,255,55,18,1,"""80208"",""255"",""55"",""18"",""1"""
80209,285,55,18,1,"""80209"",""285"",""55"",""18"",""1"""
80211,285,50,18,1,"""80211"",""285"",""50"",""18"",""1"""
80212,245,50,19,1,"""80212"",""245"",""50"",""19"",""1"""
80215,295,45,19,1,"""80215"",""295"",""45"",""19"",""1"""
80216,265,50,20,1,"""80216"",""265"",""50"",""20"",""1"""
80217,275,50,20,1,"""80217"",""275"",""50"",""20"",""1"""
80218,285,45,20,1,"""80218"",""285"",""45"",""20"",""1"""
80219,295,45,20,1,"""80219"",""295"",""45"",""20"",""1"""
80220,305,45,20,1,"""80220"",""305"",""45"",""20"",""1"""
80221,275,40,20,1,"""80221"",""275"",""40"",""20"",""1"""
80222,295,40,20,1,"""80222"",""295"",""40"",""20"",""1"""
80224,305,40,22,1,"""80224"",""305"",""40"",""22"",""1"""
80225,295,35,22,1,"""80225"",""295"",""35"",""22"",""1"""
80226,275,30,22,1,"""80226"",""275"",""30"",""22"",""1"""
80227,295,30,22,1,"""80227"",""295"",""30"",""22"",""1"""
80228,315,30,22,1,"""80228"",""315"",""30"",""22"",""1"""
80229,305,35,23,1,"""80229"",""305"",""35"",""23"",""1"""
80230,305,35,24,1,"""80230"",""305"",""35"",""24"",""1"""
80231,275,45,19,1,"""80231"",""275"",""45"",""19"",""1"""
80233,235,55,17,1,"""80233"",""235"",""55"",""17"",""1"""
80234,255,45,18,1,"""80234"",""255"",""45"",""18"",""1"""
80235,265,45,20,1,"""80235"",""265"",""45"",""20"",""1"""
80236,245,45,20,1,"""80236"",""245"",""45"",""20"",""1"""
80237,255,50,20,1,"""80237"",""255"",""50"",""20"",""1"""
80238,255,55,19,1,"""80238"",""255"",""55"",""19"",""1"""
80239,265,35,22,1,"""80239"",""265"",""35"",""22"",""1"""
80240,275,45,20,1,"""80240"",""275"",""45"",""20"",""1"""
210,295,35,24,1,"""210"",""295"",""35"",""24"",""1"""
211,305,35,24,1,"""211"",""305"",""35"",""24"",""1"""
212,315,35,24,1,"""212"",""315"",""35"",""24"",""1"""
214,285,35,23,1,"""214"",""285"",""35"",""23"",""1"""
215,285,40,23,1,"""215"",""285"",""40"",""23"",""1"""
216,305,40,23,1,"""216"",""305"",""40"",""23"",""1"""
217,265,30,22,1,"""217"",""265"",""30"",""22"",""1"""
218,265,35,22,1,"""218"",""265"",""35"",""22"",""1"""
219,285,35,22,1,"""219"",""285"",""35"",""22"",""1"""
220,265,40,22,1,"""220"",""265"",""40"",""22"",""1"""
221,305,40,22,1,"""221"",""305"",""40"",""22"",""1"""
222,285,45,22,1,"""222"",""285"",""45"",""22"",""1"""
223,305,45,22,1,"""223"",""305"",""45"",""22"",""1"""
224,255,40,20,1,"""224"",""255"",""40"",""20"",""1"""
225,255,45,20,1,"""225"",""255"",""45"",""20"",""1"""
226,275,45,20,1,"""226"",""275"",""45"",""20"",""1"""
227,295,45,20,1,"""227"",""295"",""45"",""20"",""1"""
228,265,50,20,1,"""228"",""265"",""50"",""20"",""1"""
229,285,50,20,1,"""229"",""285"",""50"",""20"",""1"""
230,305,50,20,1,"""230"",""305"",""50"",""20"",""1"""
231,275,55,20,1,"""231"",""275"",""55"",""20"",""1"""
232,325,35,28,1,"""232"",""325"",""35"",""28"",""1"""
233,315,35,30,1,"""233"",""315"",""35"",""30"",""1"""
234,315,40,26,1,"""234"",""315"",""40"",""26"",""1"""
235,255,50,20,1,"""235"",""255"",""50"",""20"",""1"""
236,275,40,20,1,"""236"",""275"",""40"",""20"",""1"""
237,255,30,22,1,"""237"",""255"",""30"",""22"",""1"""
238,255,35,22,1,"""238"",""255"",""35"",""22"",""1"""
239,285,30,22,1,"""239"",""285"",""30"",""22"",""1"""
240,285,40,22,1,"""240"",""285"",""40"",""22"",""1"""
242,285,40,24,1,"""242"",""285"",""40"",""24"",""1"""
243,325,45,24,1,"""243"",""325"",""45"",""24"",""1"""
247,245,45,20,1,"""247"",""245"",""45"",""20"",""1"""
250,235,55,18,1,"""250"",""235"",""55"",""18"",""1"""
251,225,65,17,1,"""251"",""225"",""65"",""17"",""1"""
256,235,65,18,1,"""256"",""235"",""65"",""18"",""1"""
257,235,55,20,1,"""257"",""235"",""55"",""20"",""1"""
50112,185,65,15,1,"""50112"",""185"",""65"",""15"",""1"""
50113,215,60,16,1,"""50113"",""215"",""60"",""16"",""1"""
50114,195,55,16,1,"""50114"",""195"",""55"",""16"",""1"""
50115,195,65,15,1,"""50115"",""195"",""65"",""15"",""1"""
5101,265,70,17,1,"""5101"",""265"",""70"",""17"",""1"""
5102,275,60,17,1,"""5102"",""275"",""60"",""17"",""1"""
5103,30,9.5,15,1,"""5103"",""30"",""9.5"",""15"",""1"""
5104,31,10.5,15,1,"""5104"",""31"",""10.5"",""15"",""1"""
5105,215,75,15,1,"""5105"",""215"",""75"",""15"",""1"""
5106,225,75,16,1,"""5106"",""225"",""75"",""16"",""1"""
5107,235,75,15,1,"""5107"",""235"",""75"",""15"",""1"""
5108,265,75,16,1,"""5108"",""265"",""75"",""16"",""1"""
5109,285,75,16,1,"""5109"",""285"",""75"",""16"",""1"""
5110,215,70,16,1,"""5110"",""215"",""70"",""16"",""1"""
5111,225,70,16,1,"""5111"",""225"",""70"",""16"",""1"""
5112,225,75,16,1,"""5112"",""225"",""75"",""16"",""1"""
5113,235,70,16,1,"""5113"",""235"",""70"",""16"",""1"""
5114,235,75,15,1,"""5114"",""235"",""75"",""15"",""1"""
5115,235,75,16,1,"""5115"",""235"",""75"",""16"",""1"""
5116,245,70,16,1,"""5116"",""245"",""70"",""16"",""1"""
5117,245,75,16,1,"""5117"",""245"",""75"",""16"",""1"""
5118,255,65,16,1,"""5118"",""255"",""65"",""16"",""1"""
5119,255,70,16,1,"""5119"",""255"",""70"",""16"",""1"""
5121,265,70,15,1,"""5121"",""265"",""70"",""15"",""1"""
5122,265,70,16,1,"""5122"",""265"",""70"",""16"",""1"""
5123,265,75,15,1,"""5123"",""265"",""75"",""15"",""1"""
5124,275,70,16,1,"""5124"",""275"",""70"",""16"",""1"""
5125,245,70,17,1,"""5125"",""245"",""70"",""17"",""1"""
5126,315,70,17,1,"""5126"",""315"",""70"",""17"",""1"""
5127,235,70,17,1,"""5127"",""235"",""70"",""17"",""1"""
5128,245,65,17,1,"""5128"",""245"",""65"",""17"",""1"""
5129,245,70,17,1,"""5129"",""245"",""70"",""17"",""1"""
5130,255,65,17,1,"""5130"",""255"",""65"",""17"",""1"""
5131,255,70,18,1,"""5131"",""255"",""70"",""18"",""1"""
5132,265,65,17,1,"""5132"",""265"",""65"",""17"",""1"""
5133,275,65,18,1,"""5133"",""275"",""65"",""18"",""1"""
5201,235,65,17,1,"""5201"",""235"",""65"",""17"",""1"""
5202,255,55,18,1,"""5202"",""255"",""55"",""18"",""1"""
5203,265,60,18,1,"""5203"",""265"",""60"",""18"",""1"""
5204,275,55,17,1,"""5204"",""275"",""55"",""17"",""1"""
5205,285,60,18,1,"""5205"",""285"",""60"",""18"",""1"""
5351,215,85,16,1,"""5351"",""215"",""85"",""16"",""1"""
5352,235,85,16,1,"""5352"",""235"",""85"",""16"",""1"""
5353,245,75,16,1,"""5353"",""245"",""75"",""16"",""1"""
5354,265,75,16,1,"""5354"",""265"",""75"",""16"",""1"""
5356,235,80,17,1,"""5356"",""235"",""80"",""17"",""1"""
5357,265,70,17,1,"""5357"",""265"",""70"",""17"",""1"""
5358,245,70,17,1,"""5358"",""245"",""70"",""17"",""1"""
1222,245,75,16,1,"""1222"",""245"",""75"",""16"",""1"""
1223,31,10.5,15,1,"""1223"",""31"",""10.5"",""15"",""1"""
1224,215,70,16,1,"""1224"",""215"",""70"",""16"",""1"""
1225,315,70,17,1,"""1225"",""315"",""70"",""17"",""1"""
1227,285,75,16,1,"""1227"",""285"",""75"",""16"",""1"""
1228,265,70,15,1,"""1228"",""265"",""70"",""15"",""1"""
1230,235,75,15,1,"""1230"",""235"",""75"",""15"",""1"""
1231,30,9.5,15,1,"""1231"",""30"",""9.5"",""15"",""1"""
1232,235,85,16,1,"""1232"",""235"",""85"",""16"",""1"""
1233,265,70,16,1,"""1233"",""265"",""70"",""16"",""1"""
1234,265,70,17,1,"""1234"",""265"",""70"",""17"",""1"""
1235,235,75,15,1,"""1235"",""235"",""75"",""15"",""1"""
1236,245,70,16,1,"""1236"",""245"",""70"",""16"",""1"""
1237,265,70,17,1,"""1237"",""265"",""70"",""17"",""1"""
1238,255,70,16,1,"""1238"",""255"",""70"",""16"",""1"""
1239,235,70,16,1,"""1239"",""235"",""70"",""16"",""1"""
1240,275,70,16,1,"""1240"",""275"",""70"",""16"",""1"""
1241,255,65,16,1,"""1241"",""255"",""65"",""16"",""1"""
1242,305,45,20,1,"""1242"",""305"",""45"",""20"",""1"""
1243,225,75,16,1,"""1243"",""225"",""75"",""16"",""1"""
1244,215,85,16,1,"""1244"",""215"",""85"",""16"",""1"""
1245,235,70,15,1,"""1245"",""235"",""70"",""15"",""1"""
1246,265,65,17,1,"""1246"",""265"",""65"",""17"",""1"""
1247,235,65,17,1,"""1247"",""235"",""65"",""17"",""1"""
1248,275,65,17,1,"""1248"",""275"",""65"",""17"",""1"""
1249,315,75,16,1,"""1249"",""315"",""75"",""16"",""1"""
1250,255,65,17,1,"""1250"",""255"",""65"",""17"",""1"""
1251,245,70,17,1,"""1251"",""245"",""70"",""17"",""1"""
1252,245,65,17,1,"""1252"",""245"",""65"",""17"",""1"""
1253,235,60,16,1,"""1253"",""235"",""60"",""16"",""1"""
1254,265,75,16,1,"""1254"",""265"",""75"",""16"",""1"""
1255,32,11.5,15,1,"""1255"",""32"",""11.5"",""15"",""1"""
1256,33,12.5,15,1,"""1256"",""33"",""12.5"",""15"",""1"""
1257,215,75,15,1,"""1257"",""215"",""75"",""15"",""1"""
1258,225,70,15,1,"""1258"",""225"",""70"",""15"",""1"""
1259,215,60,16,1,"""1259"",""215"",""60"",""16"",""1"""
1262,225,70,16,1,"""1262"",""225"",""70"",""16"",""1"""
1264,275,60,17,1,"""1264"",""275"",""60"",""17"",""1"""
1265,275,65,18,1,"""1265"",""275"",""65"",""18"",""1"""
1266,225,65,17,1,"""1266"",""225"",""65"",""17"",""1"""
1268,235,70,17,1,"""1268"",""235"",""70"",""17"",""1"""
1269,255,70,17,1,"""1269"",""255"",""70"",""17"",""1"""
1270,265,60,18,1,"""1270"",""265"",""60"",""18"",""1"""
1272,265,70,18,1,"""1272"",""265"",""70"",""18"",""1"""
1273,37,12.5,17,1,"""1273"",""37"",""12.5"",""17"",""1"""
1275,37,12.5,18,1,"""1275"",""37"",""12.5"",""18"",""1"""
1276,37,12.5,20,1,"""1276"",""37"",""12.5"",""20"",""1"""
1278,275,55,20,1,"""1278"",""275"",""55"",""20"",""1"""
1292,285,70,17,1,"""1292"",""285"",""70"",""17"",""1"""
1293,235,80,17,1,"""1293"",""235"",""80"",""17"",""1"""
1295,245,75,17,1,"""1295"",""245"",""75"",""17"",""1"""
1296,275,65,18,1,"""1296"",""275"",""65"",""18"",""1"""
144,265,70,17,1,"""144"",""265"",""70"",""17"",""1"""
145,305,70,16,1,"""145"",""305"",""70"",""16"",""1"""
146,265,75,16,1,"""146"",""265"",""75"",""16"",""1"""
147,285,75,16,1,"""147"",""285"",""75"",""16"",""1"""
148,315,75,16,1,"""148"",""315"",""75"",""16"",""1"""
165,37,12.5,17,1,"""165"",""37"",""12.5"",""17"",""1"""
189,35,12.5,17,1,"""189"",""35"",""12.5"",""17"",""1"""
190,38,13.5,17,1,"""190"",""38"",""13.5"",""17"",""1"""
191,40,13.5,17,1,"""191"",""40"",""13.5"",""17"",""1"""
192,38,13.5,18,1,"""192"",""38"",""13.5"",""18"",""1"""
193,40,13.5,18,1,"""193"",""40"",""13.5"",""18"",""1"""
194,37,12.5,20,1,"""194"",""37"",""12.5"",""20"",""1"""
195,38,15.5,20,1,"""195"",""38"",""15.5"",""20"",""1"""
196,40,15.5,20,1,"""196"",""40"",""15.5"",""20"",""1"""
198,225,75,16,1,"""198"",""225"",""75"",""16"",""1"""
1501,30,9.5,15,1,"""1501"",""30"",""9.5"",""15"",""1"""
1502,31,10.5,15,1,"""1502"",""31"",""10.5"",""15"",""1"""
1503,33,12.5,15,1,"""1503"",""33"",""12.5"",""15"",""1"""
1504,35,12.5,15,1,"""1504"",""35"",""12.5"",""15"",""1"""
74210,700,",15""",1,,"""74210"",""700"","",15"""",""1"","""""
74212,750,",16""",1,,"""74212"",""750"","",16"""",""1"","""""
74250,235,85,16,1,"""74250"",""235"",""85"",""16"",""1"""
37047,195,75,14,1,"""37047"",""195"",""75"",""14"",""1"""
